,id,division,LVC_place,Waco_place,Texas_place,JB_place,events_played,average_place,SP_place,SK_place,total_cash,Vintage_place,MAO_place,VO_place,Memorial_place,Paradise_place,TVC_place,SSM_place,Belton_place,Dogwood_place,BGO_place,DDO_place,COM_place,LPO_place,Three_place,GHP_place,Dust_place,avg_std_away,Rumble_place,HUK_place,PH_place,Kitsap_place,OTB_place,Mich_place,USW_place,Norm_place,SCM_place,FSO_place,Tam_place,Port_place,Tenn_place,NT3_place,HPC_place,Turk_place,Utah_place,GCC_place,Mega_place,Titan_place,Chain2020_place,Holiday2020_place,Belton2020_place,LCT2020_place,ProWorlds_place,LCTB2020_place,LCTB2020_par,LCTB2020_prize,LCTB2020_DNF,total_cash_2021,LCTB2020_cash_std,LCTB2020_par_best,LCTB2020_std_away,NWA2020_place,VPO2020_place,Oklahoma2020_place,Hub2020_place,WOM2020_place,MBO2020_place,NorCal2020_place,state,WOGD2020_place,DGPTChamp2020_place,WomenNC2020_place,Aspen2020_place,BigRip2020_place,TexasSt2020_place,Clash2020_place,JB2020_place,Hollow2020_place,Music2020_place,SBM2020_place,Basket2020_place,Tyyni_place,Treebash_place,Canyons_place,Majestic_place,Four2020_place,Mville2020_place,Stafford2020_place,DMC_place,VacOpen_place,CNSAF_place,Silver_place,River_place,Jacks2020_place,Maine2020_place,ACC2020_place,MVP2020_place,Colo2020_place,Wash2020_place,Green2020_place,Kitsap2020_place,Keisari_place,Heat_place,Mad_place,Sevi_place,CCR_place,MSM_place,War_place,Pitt2020_place,GLO_place,FDO_place,Ontario2020_place,GHO2020_place,Swede2020_place,Kuopio_place,Preserve_place,NOC_place,Link_place,Idlewild2020_place,Ledge2020_place,Norm2020_place,Cedar2020_place,Ponca2020_place,River2020_place,Lake2020_place,MAO2020_place,Kuopio2020_place,Ledge_place,Portneuf_place,Firefly_place,Idle_place,Maine_place,Stafford_place,Mayhem_place,Lund_place,Brent_place,Ontario_place,Cedar_place,Sweden_place,Del_place,Ponca_place,MVP_place,Rivers_place,Toronto_place,Falcons_place,Trail_place,Chiro_place,Green_place,SEI_place,name,Nokia_place,Pitt_place
35,39504,FPO,16,0,0,0,10,20.3,2,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3.3068004480456397,0,0,0,0,7,0,25,0,26,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,43,0.0,,0.0,no,2003,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,26,0,Zoe AnDyke,0,0
36,61144,FPO,0,0,0,20,5,9.6,0,0,1730,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4.292100900706671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,590,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Emily Beach,0,0
37,70634,FPO,33,29,0,26,24,16.041666666666668,0,4,4622,14,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4.077661353852383,0,0,0,0,0,0,20,0,35,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,48,0.0,,0.0,no,1524,2.5,-14.0,,0,0,0,0,0,9,0,,0,9,0,0,0,0,0,10,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,13,26,0,0,0,0,0,0,0,0,13,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Courtney Cannon,0,0
38,51229,FPO,11,0,0,0,8,15.875,5,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2.6280095373405787,0,0,0,0,18,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.0,,0.0,no,1690,2.5,-14.0,,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicole Bradley,0,0
39,52010,FPO,36,0,18,0,7,14.857142857142858,0,0,1083,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3.2250900851918387,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,,0.0,no,760,2.5,-14.0,,0,5,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sami Keddington,0,0
40,143049,FPO,32,0,0,0,7,27.857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4.407392732082366,0,0,0,0,19,0,32,0,33,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,34,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alyssa Weatherford,0,0
41,133547,FPO,17,0,0,0,6,15.166666666666666,0,0,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.103260383893508,0,0,0,0,14,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,,0.0,no,2240,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Holyn Handley,0,0
42,87338,FPO,0,0,0,0,8,9.25,0,0,3634,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2.2229033775674676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.0,,0.0,no,2959,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sarah Gilpin,0,0
43,50045,FPO,0,18,0,15,2,16.5,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.213634104582183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,99,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christina Linthicum,0,0
44,3090,FPO,0,0,0,0,10,8.9,0,3,2800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.251029162966331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,827,2.5,-14.0,,0,0,0,3,0,5,0,,0,0,20,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,Elaine King,0,0
45,34751,FPO,26,0,0,0,7,15.714285714285714,0,0,1594,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.746783516283315,0,0,0,3,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,,0.0,no,1594,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melodie Bailey,0,0
46,138272,FPO,28,0,0,0,8,18.0,0,0,1000,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3.952128248366729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0.0,,0.0,no,1000,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Raven Klein,0,0
47,88568,FPO,0,0,0,15,15,11.333333333333334,0,0,4107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.613742972005132,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,2822,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,29,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,19,0,0,21,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,13,0,Christine Jennings,0,0
48,41012,FPO,0,0,18,25,8,23.625,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5.35292458100299,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,Sarah Sinclair,0,0
49,63005,FPO,24,0,0,0,5,21.0,0,0,623,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3.5547485338088607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,57,0.0,,0.0,no,623,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amy Bilodeau,0,0
50,141044,FPO,0,0,0,0,3,31.333333333333332,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4.206101869116614,0,0,0,0,0,0,59,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ashlyn Tahlier,0,0
51,63377,FPO,0,23,34,0,7,14.142857142857142,0,0,458,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,4.8638229397121435,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,0,2.5,-14.0,,5,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chelsea Harden,0,0
52,9545,FPO,0,0,0,0,2,4.5,0,0,180,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3.903335611808081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,180,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michelle Green,0,0
53,95481,FPO,0,0,0,0,1,18.0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,4.64549475112718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Megan Ramirez,0,0
54,58303,FPO,24,0,0,0,5,13.4,0,0,3643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3027851583655887,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,,0.0,no,3163,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sai Ananda,0,0
55,79049,FPO,0,28,31,0,6,15.333333333333334,0,0,365,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.679218339618734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,,0.0,no,165,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Esther Schultz,0,0
56,56987,FPO,41,0,0,0,6,18.0,0,0,375,0,0,0,13,0,0,0,0,0,0,33,0,0,4,0,0,5.233101832499355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,65,2.5,-14.0,,0,0,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandra Richardson,0,0
57,49353,FPO,0,0,0,0,2,5.5,0,8,245,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2.5124770790482414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,245,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heather Zimmerman,0,0
58,33833,FPO,0,0,0,0,5,15.2,0,0,2254,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3.6396663486772414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,1079,2.5,-14.0,,0,0,0,0,0,0,0,,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paige Shue,0,0
59,102024,FPO,0,0,0,0,8,28.25,0,0,125,0,0,0,15,0,0,0,0,0,0,0,0,0,0,18,0,4.814846297707174,0,0,0,0,25,0,43,0,36,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danielle Keen,0,0
60,79670,FPO,0,0,0,0,4,5.75,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4.338848017820933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,6,0,0,0,,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victoria Griffiths,0,0
61,109383,FPO,28,0,0,0,5,20.6,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3.770918698428509,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0,,0.0,no,410,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,Elyse Reveles,0,0
62,66939,FPO,0,0,28,0,10,21.6,0,0,100,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,4.617269136466199,0,2,0,0,19,0,0,0,24,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,100,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,26,0,Hannah McBeth,0,0
63,61950,FPO,0,0,0,0,4,28.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.615520729427179,0,0,0,0,0,0,28,0,19,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,38,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amy Lewis,0,0
64,43995,FPO,0,0,0,0,5,14.2,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.858187221986053,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0,,0.0,no,891,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taylor Foth,0,0
65,15863,FPO,0,0,23,0,2,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8709026110399987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Des Reading,0,0
66,8559,FPO,0,0,0,0,2,5.0,0,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3657406393814588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,1070,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ragna Bygde Lewis,0,0
67,100197,FPO,0,0,0,0,7,15.857142857142858,0,5,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0611772477154946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,0.0,,0.0,no,679,2.5,-14.0,,0,0,0,0,0,9,0,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrea Eaton,0,0
68,27725,FPO,0,0,0,0,7,20.285714285714285,4,0,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1334817289426313,0,0,0,0,24,0,25,0,10,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0,,0.0,no,1565,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Kristine King,0,0
69,113817,FPO,42,0,0,0,6,27.0,0,0,1,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,3.9349923973251557,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.0,,0.0,no,1,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carolina “Reaper” Halstead,0,0
70,57791,FPO,0,0,0,0,7,16.857142857142858,3,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.117788569867063,0,0,0,0,16,0,28,0,23,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,34,0.0,,0.0,no,630,2.5,-14.0,,0,0,0,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Camille Skweir,0,0
71,56845,FPO,0,0,36,0,2,22.5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00308590554656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hali Trevena,0,0
72,49378,FPO,0,0,0,0,1,6.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.309786492799776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erin Snapp,0,0
